zip_code_prefix;city;state;geom;geog;latitude_avg;longitude_avg
40230;salvador;BA;;;-12.989747825656687;-38.50687444617604
66045;belem;PA;;;-1.4610480874257128;-48.47781296251955
18970;chavantes;SP;;;-23.03691085933989;-49.704819968679786
29850;ecoporanga;ES;;;-18.37041924238617;-40.83332720083949
12630;cachoeira paulista;SP;;;-22.66402169969416;-45.00665755897629
37552;pouso alegre;MG;;;-22.22039807649275;-45.939891873985935
40060;salvador;BA;;;-12.98237900541323;-38.51570591058
75908;rio verde;GO;;;-17.79840647337413;-50.9384830243572
22470;rio de janeiro;RJ;;;-22.96555273382772;-43.2162783326504
61939;maracanau;CE;;;-3.876104415952889;-38.59578398284905
5366;sao paulo;SP;;;-23.57291262031853;-46.75972403580701
22071;rio de janeiro;RJ;;;-22.97891413015762;-43.19043519525077
17012;bauru;SP;;;-22.332425763517893;-49.060789754631074
4430;sao paulo;SP;;;-23.690164844050702;-46.64635447931283
15085;sao jose do rio preto;SP;;;-20.83841198142741;-49.38082796951136
14810;araraquara;SP;;;-21.778926590339896;-48.15890478322473
72015;brasilia;DF;;;-15.840667480274698;-48.051942900348365
81070;curitiba;PR;;;-25.48015350874257;-49.29687243020366
89460;canoinhas;SC;;;-26.16862248406491;-50.392861528512256
31710;belo horizonte;MG;;;-19.843708202868147;-43.95899630890419
14500;ituverava;SP;;;-20.317321012349943;-47.78078066138952
80020;curitiba;PR;;;-25.425497629753597;-49.26880418595993
8663;suzano;SP;;;-23.569201792697744;-46.33696493780933
64230;buriti dos lopes;PI;;;-3.181981359322651;-41.87213884455693
96200;rio grande;RS;;;-32.032076778660375;-52.103793550113096
46220;rio do antonio;BA;;;-14.406974523732506;-42.07954972491689
5145;sao paulo;SP;;;-23.506049208479613;-46.71737739541604
4015;sao paulo;SP;;;-23.58705433389114;-46.64555835443469
16570;guaranta;SP;;;-21.892917503348645;-49.5881974694828
54280;jaboatao dos guararapes;PE;;;-8.113140872999963;-34.97289999999998
25036;duque de caxias;RJ;;;-22.663189612142688;-43.3037112690833
70650;brasilia;DF;;;-15.799526999999998;-47.94364800000001
33035;santa luzia;MG;;;-19.765223296887573;-43.8662920462471
68455;tucurui;PA;;;-3.828931944027961;-49.67879798413284
29103;vila velha;ES;;;-20.38395963794757;-40.31493801624039
87703;paranavai;PR;;;-23.0695428504722;-52.46855076635804
13563;sao carlos;SP;;;-22.001643392946637;-47.924424205357845
83331;pinhais;PR;;;-25.44690031975288;-49.16096874271452
24435;sao goncalo;RJ;;;-22.82408398146363;-43.06864776948586
13560;sao carlos;SP;;;-22.01139055955482;-47.886487092764376
17014;bauru;SP;;;-22.3312275;-49.07597849999999
32623;betim;MG;;;-19.919812054677124;-44.27652976103638
3573;sao paulo;SP;;;-23.56168119891244;-46.50627110555333
38070;uberaba;MG;;;-19.731044422960803;-47.9220591241417
2975;sao paulo;SP;;;-23.47842966694557;-46.7118093039125
4559;sao paulo;SP;;;-23.614087956142907;-46.68093259784173
3896;sao paulo;SP;;;-23.514262805989983;-46.4776359096601
35010;governador valadares;MG;;;-18.85822999288047;-41.95041011170687
38051;uberaba;MG;;;-19.76568365621507;-47.88917987807443
85501;pato branco;PR;;;-26.23309163375265;-52.67355012674504
13059;campinas;SP;;;-22.946206445520712;-47.13505192996653
28750;trajano de moraes;RJ;;;-22.064740498115576;-42.0658327038318
14020;ribeirao preto;SP;;;-21.210104711049134;-47.80139005429387
29052;vitoria;ES;;;-20.31066918610968;-40.29776322336832
34800;caete;MG;;;-19.883520408537528;-43.66933297389486
36060;juiz de fora;MG;;;-21.750376326884545;-43.34244904057714
80420;curitiba;PR;;;-25.434899979456432;-49.28320625116862
29303;cachoeiro de itapemirim;ES;;;-20.855567929891905;-41.11471169782581
2210;sao paulo;SP;;;-23.48653952622772;-46.57926775506377
13170;sumare;SP;;;-22.828654864562257;-47.267296160568925
23085;rio de janeiro;RJ;;;-22.888546173778685;-43.53316741287888
22031;rio de janeiro;RJ;;;-22.96616144434192;-43.18753952677599
51230;recife;PE;;;-8.11796411422037;-34.942421754574
59030;natal;RN;;;-5.800559887875781;-35.211296723844406
72509;brasilia;DF;;;-16.022942572375488;-48.02046252807729
15053;sao jose do rio preto;SP;;;-20.776666890782614;-49.36287357278835
3877;sao paulo;SP;;;-23.51199192423105;-46.49208446197129
68440;abaetetuba;PA;;;-1.72443104027005;-48.886307075047846
37200;lavras;MG;;;-21.24898018734491;-44.99817928074323
13189;hortolandia;SP;;;-22.867252818816223;-47.23172936395768
48590;coronel joao sa;BA;;;-10.28225850245192;-37.925936580323885
6045;osasco;SP;;;-23.569732058283808;-46.794309966703146
51011;recife;PE;;;-8.097784915917195;-34.887951951485775
36820;divino;MG;;;-20.60816754571612;-42.14487245428386
70773;brasilia;DF;;;-15.737759999999998;-47.89320525
31030;belo horizonte;MG;;;-19.907108245080448;-43.91966546502971
3566;sao paulo;SP;;;-23.537055939494493;-46.49216423604941
69911;rio branco;AC;;;-10.008036000000004;-67.7778255
17521;marilia;SP;;;-22.243526591724883;-49.91885152400602
8557;poa;SP;;;-23.508750444583395;-46.34023597223055
46500;macaubas;BA;;;-13.020057805547284;-42.693508653720095
17780;lucelia;SP;;;-21.72156946959475;-51.02246171980429
5027;sao paulo;SP;;;-23.538068769086465;-46.69659705565807
88032;florianopolis;SC;;;-27.536913214854422;-48.50901793197551
13500;rio claro;SP;;;-22.402133192076768;-47.56233402025511
81210;curitiba;PR;;;-25.4439745033258;-49.32947681717858
55170;brejo da madre de deus;PE;;;-8.151652952943909;-36.36954681604157
39810;carai;MG;;;-17.185850793204;-41.69796465537738
3648;sao paulo;SP;;;-23.52667505245542;-46.52515952928614
41190;salvador;BA;;;-12.947793595448337;-38.467939412902346
13607;araras;SP;;;-22.3724074299152;-47.34738062891686
85420;corbelia;PR;;;-24.78917348429311;-53.2958634842931
85864;foz do iguacu;PR;;;-25.5199962069248;-54.589633436421295
6310;carapicuiba;SP;;;-23.515829118145916;-46.83639885986718
9060;santo andre;SP;;;-23.656293518994904;-46.55412213733605
37031;varginha;MG;;;-21.557266810298533;-45.460675602985326
35400;ouro preto;MG;;;-20.38523748903572;-43.50551302553521
45980;prado;BA;;;-17.338279504195743;-39.22802565319706
20090;rio de janeiro;RJ;;;-22.897963477927224;-43.178970829447735
18046;sorocaba;SP;;;-23.519223858733884;-47.474937078683126
20950;rio de janeiro;RJ;;;-22.903440789341573;-43.25796388245143
25955;teresopolis;RJ;;;-22.41615207847892;-42.96901641569299
14025;ribeirao preto;SP;;;-21.18665775437128;-47.80976500582838
13613;leme;SP;;;-22.182877947739502;-47.40087091500408
13343;indaiatuba;SP;;;-23.102451439638717;-47.20594429294824
44001;feira de santana;BA;;;-12.255025442574611;-38.96569201176267
78335;colniza;MT;;;-9.45518257672924;-59.21982588376638
29285;piuma;ES;;;-20.83934745045876;-40.72739984055626
53020;olinda;PE;;;-8.012571212880127;-34.85623862989782
19600;rancharia;SP;;;-22.228424054343822;-50.90428896994729
14784;barretos;SP;;;-20.58223091395927;-48.557197702608335
45820;eunapolis;BA;;;-16.37787453533949;-39.58753930062822
56400;floresta;PE;;;-8.601279061473267;-38.56880103092132
96225;sao jose do norte;RS;;;-31.756998494341783;-51.60156420031753
28800;rio bonito;RJ;;;-22.7072351350913;-42.62882877464098
76873;ariquemes;RO;;;-9.894276;-63.032818500000005
22011;rio de janeiro;RJ;;;-22.962511351924544;-43.17640771510184
12509;guaratingueta;SP;;;-22.794715339526643;-45.21987050429393
89675;vargem bonita;SC;;;-26.999694;-51.74448229787319
2231;sao paulo;SP;;;-23.47785620260835;-46.56407653052688
13190;monte mor;SP;;;-22.95001023221123;-47.30583884974829
78554;sinop;MT;;;;
7858;franco da rocha;SP;;;-23.326937394388622;-46.71473765290403
91030;porto alegre;RS;;;-30.008157352685952;-51.17525078926519
48890;valente;BA;;;-11.411647268399973;-39.46362281922109
9371;maua;SP;;;-23.66930462115525;-46.48159847045406
11500;cubatao;SP;;;-23.88073319655594;-46.41774121252613
8452;sao paulo;SP;;;-23.53930161993744;-46.39311345476973
8141;sao paulo;SP;;;-23.52103885206878;-46.396061811270094
65800;balsas;MA;;;-7.511492507642972;-46.04703653821487
22723;rio de janeiro;RJ;;;-22.915126647964037;-43.40987975082128
15190;nhandeara;SP;;;-20.691381198603764;-50.04237071280033
5434;sao paulo;SP;;;-23.559158524842736;-46.692485203993336
42702;lauro de freitas;BA;;;-12.893506795316291;-38.319974467390125
95520;osorio;RS;;;-29.887280851051504;-50.26939661479174
37750;machado;MG;;;-21.680839261430663;-45.923257870066
22743;rio de janeiro;RJ;;;-22.933479697760923;-43.350149913122536
93037;sao leopoldo;RS;;;-29.790041557369143;-51.13274825026866
58155;soledade;PB;;;-7.057965665738178;-36.36214886437195
9370;maua;SP;;;-23.67156097030984;-46.46933216922553
19804;assis;SP;;;-22.66272240238052;-50.43776522959186
22230;rio de janeiro;RJ;;;-22.93781597002137;-43.17619884430715
41701;salvador;BA;;;-12.94150972522938;-38.40461312683939
29216;guarapari;ES;;;-20.657012779234822;-40.494091387672256
26041;nova iguacu;RJ;;;-22.709328438971543;-43.461048749309306
87730;santo antonio do caiua;PR;;;-22.73891049285855;-52.34634377408081
93260;esteio;RS;;;-29.84902518598416;-51.17602955525653
88047;florianopolis;SC;;;-27.649291379133214;-48.52180222785512
6642;jandira;SP;;;-23.55715469123798;-46.87292061373248
28430;cambuci;RJ;;;-21.57305213452761;-41.91981861833243
2849;sao paulo;SP;;;-23.463526662502165;-46.68600587454558
83430;campina grande do sul;PR;;;-25.365855480212275;-49.10538897664281
20220;rio de janeiro;RJ;;;-22.90545140437997;-43.20561545490215
23525;rio de janeiro;RJ;;;-22.94343646543375;-43.683087610999046
4037;sao paulo;SP;;;-23.595390167638055;-46.63789148167815
13219;jundiai;SP;;;-23.187084388467;-46.8516474016882
29730;baixo guandu;ES;;;-19.516289537951437;-41.00621706648061
17455;fernao;SP;;;-22.36068179764996;-49.518572838059285
90560;porto alegre;RS;;;-30.01769047489746;-51.19121208090485
71015;brasilia;DF;;;-15.825499262113878;-47.98823901541496
28920;cabo frio;RJ;;;-22.843630786080958;-42.02756173851427
14940;ibitinga;SP;;;-21.7664768468313;-48.83154737836604
31985;belo horizonte;MG;;;-19.854629140717854;-43.910470749379634
2321;sao paulo;SP;;;-23.44749411991629;-46.58851618260319
29065;vitoria;ES;;;-20.27507398535653;-40.2918413543484
79092;campo grande;MS;;;-20.496537;-54.663462
14021;ribeirao preto;SP;;;-21.21227916180968;-47.78815176242136
13650;santa cruz das palmeiras;SP;;;-21.81702801458608;-47.24266525128645
2118;sao paulo;SP;;;-23.51661167998731;-46.59476458159733
3980;sao paulo;SP;;;-23.61662227782904;-46.515106571469765
23870;vila muriqui;RJ;;;-22.92219383988727;-43.94349730364039
6663;itapevi;SP;;;-23.56337220714669;-46.93710104735605
14022;ribeirao preto;SP;;;-21.226395814200256;-47.78501779742152
8420;sao paulo;SP;;;-23.552100149323145;-46.4452853997018
35180;timoteo;MG;;;-19.54373077737746;-42.651621091858686
72900;santo antonio do descoberto;GO;;;-15.942803976898665;-48.25304942148582
29946;sao mateus;ES;;;-18.736320161321608;-39.74979977535807
1543;sao paulo;SP;;;-23.575755845951942;-46.62009625506377
1156;sao paulo;SP;;;-23.5298272739339;-46.66466605744709
13033;campinas;SP;;;-22.908292093622787;-47.09417761615002
64240;piracuruca;PI;;;-3.929133069780427;-41.700814673613735
3813;sao paulo;SP;;;-23.48668357540144;-46.46746268716547
5363;sao paulo;SP;;;-23.57642039119108;-46.7446113017497
28540;cordeiro;RJ;;;-22.02458009174551;-42.36284244106788
96508;cachoeira do sul;RS;;;-30.04253649475705;-52.89548555163659
27110;barra do pirai;RJ;;;-22.475705751194017;-43.8357998606426
1539;sao paulo;SP;;;-23.573782561198005;-46.62058066708981
2463;sao paulo;SP;;;-23.490045250612457;-46.64419142885248
4459;sao paulo;SP;;;-23.6924084701656;-46.671153076605655
87075;maringa;PR;;;-23.39834981381488;-51.98161405716274
84172;castro;PR;;;-24.794234999999997;-49.99697099999999
83321;pinhais;PR;;;-25.44450819623171;-49.17725474672523
63430;ico;CE;;;-6.398906499205076;-38.860041368109655
13141;paulinia;SP;;;-22.80512828442024;-47.143218525002766
3192;sao paulo;SP;;;-23.570708521784304;-46.57894228282069
25901;mage;RJ;;;-22.6719052822929;-43.16990957323648
6186;osasco;SP;;;-23.53386853621104;-46.81391517346643
6385;carapicuiba;SP;;;-23.549127420811832;-46.84347909144322
35701;sete lagoas;MG;;;-19.447338587123927;-44.21712257170282
8382;sao paulo;SP;;;-23.61288548213976;-46.41581371071615
75523;itumbiara;GO;;;-18.40873815540604;-49.21153887532976
13064;campinas;SP;;;-22.89149811512646;-47.14575284988991
4747;sao paulo;SP;;;-23.657594422076475;-46.6989063034577
41830;salvador;BA;;;-13.00486273633788;-38.46539390896759
4857;sao paulo;SP;;;-23.7836170269202;-46.68314048987244
8290;sao paulo;SP;;;-23.551013388568272;-46.44848890729416
18047;sorocaba;SP;;;-23.529407521784314;-47.4673714103526
3738;sao paulo;SP;;;-23.507094185123208;-46.50903325867046
82920;curitiba;PR;;;-25.44954288613569;-49.21144025667293
20080;rio de janeiro;RJ;;;-22.90109527728077;-43.18255872869183
18125;aluminio;SP;;;-23.51736771076844;-47.26079094034855
5029;sao paulo;SP;;;-23.541666538981;-46.69424821816023
3801;sao paulo;SP;;;-23.497787168474776;-46.49019646794392
75801;jatai;GO;;;-17.85733096954763;-51.72973185877476
98400;frederico westphalen;RS;;;-27.35547089700958;-53.40427015016742
36201;barbacena;MG;;;-21.230927487768454;-43.79341425698508
94451;viamao;RS;;;-30.15946930410813;-50.832839089335735
70234;brasilia;DF;;;-15.8114925;-47.891466
87360;goioere;PR;;;-24.18847968847047;-53.016364393737085
57445;sao jose da tapera;AL;;;-9.560354288001047;-37.37983664590461
6693;itapevi;SP;;;-23.541701708637145;-46.93834484362289
31060;belo horizonte;MG;;;-19.89411305190717;-43.909105945322864
89400;porto uniao;SC;;;-26.23222339009829;-51.08336577971018
86040;londrina;PR;;;-23.33472238190318;-51.14522312378098
4565;sao paulo;SP;;;-23.616873842549825;-46.6817889093505
29129;vila velha;ES;;;-20.52499036578865;-40.37327331983742
78680;cocalinho;MT;;;-14.393058069400425;-51.00008027836111
8500;ferraz de vasconcelos;SP;;;-23.54278837385309;-46.36699847002138
17013;bauru;SP;;;-22.32408404244344;-49.05959852054356
12234;sao jose dos campos;SP;;;-23.28969934194122;-45.88788224868712
89520;curitibanos;SC;;;-27.288614821408185;-50.57696646191445
18048;sorocaba;SP;;;-23.53401196947312;-47.46735238343239
2940;sao paulo;SP;;;-23.47988811740434;-46.72377830322003
13562;sao carlos;SP;;;-22.004791731894475;-47.92391903635525
9811;sao bernardo do campo;SP;;;-23.72527983484343;-46.55702673772287
1210;sao paulo;SP;;;-23.540860990564934;-46.64385528059898
9181;santo andre;SP;;;-23.687604648912163;-46.526392163742905
1307;sao paulo;SP;;;-23.549360699694148;-46.65412441687346
1401;sao paulo;SP;;;-23.569747571977175;-46.65100357197719
14708;bebedouro;SP;;;-20.92906365156043;-48.49522308128064
14406;franca;SP;;;-20.531151999894856;-47.43366787318517
29316;cachoeiro de itapemirim;ES;;;-20.858488289900567;-41.0984056958219
89620;campos novos;SC;;;-27.403062004188214;-51.22967409631809
23060;rio de janeiro;RJ;;;-22.89838745195309;-43.61308366857508
4323;sao paulo;SP;;;-23.652963911189307;-46.6406214672514
11680;ubatuba;SP;;;-23.43162669109582;-45.07722870122336
70355;brasilia;DF;;;-15.814984500000005;-47.90584125
22060;rio de janeiro;RJ;;;-22.973939675543917;-43.190175781579946
1403;sao paulo;SP;;;-23.57034735804139;-46.65315099653755
8275;sao paulo;SP;;;-23.57714001165677;-46.48276229003407
64002;teresina;PI;;;-5.077309047100612;-42.811760520500144
22713;rio de janeiro;RJ;;;-22.930927083992938;-43.3849856514328
7210;guarulhos;SP;;;-23.46085206994057;-46.44126771135092
29165;serra;ES;;;-20.19363644957563;-40.27380330496123
85862;foz do iguacu;PR;;;-25.484806613139725;-54.50792805280905
83601;campo largo;PR;;;-25.466635468752123;-49.53576575000499
8531;ferraz de vasconcelos;SP;;;-23.539697096584906;-46.37400201180102
37968;monte santo de minas;MG;;;-21.1920800136134;-46.98009605241138
82100;curitiba;PR;;;-25.39226795392121;-49.2963977839172
5110;sao paulo;SP;;;-23.48579395115125;-46.746286161117176
33943;ribeirao das neves;MG;;;-19.805776157437;-44.01732103235708
22790;rio de janeiro;RJ;;;-23.01133469499096;-43.45025641534424
14200;sao simao;SP;;;-21.47587505746344;-47.55665094604657
40170;salvador;BA;;;-13.00853196855649;-38.50938418137108
75790;urutai;GO;;;-17.46634297863505;-48.200730927338014
39625;itaobim;MG;;;-16.565448595098882;-41.50232910778616
13284;vinhedo;SP;;;-23.028817866450463;-46.98774817623808
13101;campinas;SP;;;-22.90081444463038;-46.99864279239999
83702;araucaria;PR;;;-25.58682955148217;-49.40008181635671
37350;liberdade;MG;;;-22.03048299446066;-44.31809570716372
8160;sao paulo;SP;;;-23.504776938432947;-46.4150016646897
80215;curitiba;PR;;;-25.44384908076061;-49.25520561183576
35588;arcos;MG;;;-20.2892027953416;-45.54189584918567
4134;sao paulo;SP;;;-23.60757354815625;-46.62252191756594
7830;franco da rocha;SP;;;-23.29657990837416;-46.759794668535456
30710;belo horizonte;MG;;;-19.913521316406;-43.95735564265109
5138;sao paulo;SP;;;-23.485253731057767;-46.73312974854289
12908;braganca paulista;SP;;;-22.934583000000003;-46.54834199999999
65071;sao luis;MA;;;-2.5221512411853046;-44.25581447515726
6690;itapevi;SP;;;-23.52540841061696;-46.95199135524094
21760;rio de janeiro;RJ;;;-22.8888355500895;-43.41525290645745
6826;embu das artes;SP;;;-23.664515636418688;-46.80278326934626
55520;ribeirao;PE;;;-8.517255474154664;-35.376581239790895
65306;santa ines;MA;;;-3.666512348758456;-45.391343153265375
13568;sao carlos;SP;;;-22.016967296150906;-47.85171546211552
80610;curitiba;PR;;;-25.46921399278664;-49.29393514695028
38701;patos de minas;MG;;;-18.577525746082078;-46.52839637738491
16308;penapolis;SP;;;-21.405441430746095;-50.08647465418359
61760;eusebio;CE;;;-3.8901147556598543;-38.44773101809647
12608;lorena;SP;;;-22.73788200424234;-45.12381966365283
23520;rio de janeiro;RJ;;;-22.932964791563265;-43.673679256592976
25660;petropolis;RJ;;;-22.51377046504942;-43.20986209392224
2041;sao paulo;SP;;;-23.49010232139766;-46.61972998972821
4090;sao paulo;SP;;;-23.609703174851425;-46.66192238204739
15061;sao jose do rio preto;SP;;;-20.79913352005785;-49.35654569558457
6473;barueri;SP;;;-23.4815270104764;-46.86658899220148
32340;contagem;MG;;;-19.941404251691264;-44.05601847637001
40255;salvador;BA;;;-12.969784487650752;-38.49312773397196
12247;sao jose dos campos;SP;;;-23.26576982024265;-45.912724345959454
75390;trindade;GO;;;-16.657287462537937;-49.4950523203432
46280;cordeiros;BA;;;-15.03983327056576;-41.93440289943276
31930;belo horizonte;MG;;;-19.85054756671417;-43.90399965691794
99350;victor graeff;RS;;;-28.561720895928712;-52.7462928216082
75840;santa rita do araguaia;GO;;;-17.329339647441394;-53.19859834184064
78800;poxoreu;MT;;;-15.832244848160132;-54.39610875644156
60355;fortaleza;CE;;;-3.7352249368749866;-38.567317867817614
79020;campo grande;MS;;;-20.45741496364473;-54.59501939260764
3177;sao paulo;SP;;;-23.549622265335557;-46.58618073980034
77890;ananas;TO;;;-6.375691732844389;-48.07020541434753
4613;sao paulo;SP;;;-23.621229639188645;-46.66566413488948
79080;campo grande;MS;;;-20.490922644954285;-54.62800888491108
37548;conceicao dos ouros;MG;;;-22.415122407763665;-45.79922860309226
